Age,MonthlyIncome,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
20,2783.0,0,1141,2,3,1657.0,3,31,3,1,3,13251.0,1,19.0,3.0,1,0,2,3,3,2,2,2,2,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
34,5433.0,0,1130,3,3,1658.0,4,66,3,2,2,19332.0,1,12.0,3.0,3,1,11,2,3,11,8,7,9,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
36,2013.0,0,311,7,3,1659.0,1,77,3,1,2,10950.0,2,11.0,3.0,3,0,15,4,3,4,3,1,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
49,13966.0,0,465,6,1,1661.0,3,41,2,4,3,11652.0,2,19.0,3.0,2,1,30,3,3,15,11,2,12,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
36,4374.0,0,894,1,4,1662.0,4,33,2,2,3,15411.0,0,15.0,3.0,3,0,4,6,3,3,2,1,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
36,6842.0,0,1040,3,2,1664.0,4,79,4,2,1,26308.0,6,20.0,4.0,1,1,13,3,3,5,4,0,4,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False
54,17426.0,0,584,22,5,1665.0,2,91,3,4,3,18685.0,3,25.0,4.0,3,1,36,6,3,10,8,4,7,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
43,17603.0,0,1291,15,2,1666.0,3,65,2,4,3,3525.0,1,24.0,4.0,1,1,14,3,3,14,10,6,11,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
35,4581.0,1,880,12,4,1667.0,4,36,3,2,4,10414.0,3,24.0,4.0,1,0,13,2,4,11,9,6,7,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
38,4735.0,0,1189,1,3,1668.0,4,90,3,2,4,9867.0,7,15.0,3.0,4,2,19,4,4,13,11,2,9,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
29,4187.0,0,991,5,3,1669.0,1,43,2,2,2,3356.0,1,13.0,3.0,2,1,10,3,2,10,0,0,9,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
33,5505.0,0,392,2,4,1670.0,4,93,3,2,4,3921.0,1,14.0,3.0,3,2,6,5,3,6,2,0,4,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
32,5470.0,0,977,2,3,1671.0,4,45,3,2,2,25518.0,0,13.0,3.0,3,2,10,4,2,9,5,1,6,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
31,5476.0,0,1112,5,4,1673.0,1,67,3,2,4,22589.0,1,11.0,3.0,1,2,10,2,3,10,0,0,2,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
49,2587.0,0,464,16,3,1674.0,4,74,3,1,1,24941.0,4,16.0,3.0,2,1,17,2,2,2,2,2,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
38,2440.0,0,148,2,3,1675.0,4,42,2,1,2,23826.0,1,22.0,4.0,2,0,4,3,3,4,3,3,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
47,15972.0,0,1225,2,4,1676.0,2,47,4,4,2,21086.0,6,14.0,3.0,3,3,29,2,3,3,2,1,2,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
49,15379.0,0,809,1,3,1677.0,3,36,3,4,3,22384.0,4,14.0,3.0,1,0,23,2,3,8,7,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
41,7082.0,0,1206,23,2,1678.0,4,80,3,3,3,11591.0,3,16.0,3.0,4,0,21,2,3,2,0,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
20,2728.0,0,727,9,1,1680.0,4,54,3,1,1,21082.0,1,11.0,3.0,1,0,2,3,3,2,2,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
33,5368.0,0,530,16,3,1681.0,3,36,3,2,4,16130.0,1,25.0,4.0,3,1,7,2,3,6,5,1,2,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
36,5347.0,0,1351,26,4,1682.0,1,80,3,2,3,7419.0,6,14.0,3.0,2,2,10,2,2,3,2,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
44,3195.0,0,528,1,3,1683.0,3,44,3,1,4,4167.0,4,18.0,3.0,1,3,8,2,3,2,2,2,2,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
23,3989.0,1,1320,8,1,1684.0,4,93,2,1,3,20586.0,1,11.0,3.0,1,0,5,2,3,5,4,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
38,3306.0,0,1495,4,2,1687.0,4,87,3,1,3,26176.0,7,19.0,3.0,4,1,7,5,2,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
53,7005.0,0,1395,24,4,1689.0,2,48,4,3,4,3458.0,3,15.0,3.0,3,0,11,2,3,4,3,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
48,2655.0,1,708,7,2,1691.0,4,95,3,1,3,11740.0,2,11.0,3.0,3,2,19,3,3,9,7,7,7,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
32,1393.0,1,1259,2,4,1692.0,4,95,3,1,2,24852.0,1,12.0,3.0,1,0,1,2,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
26,2570.0,0,786,7,3,1693.0,4,76,3,1,4,11925.0,1,20.0,4.0,3,0,7,5,3,7,7,5,7,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
55,3537.0,0,1441,22,3,1694.0,1,94,2,1,2,23737.0,5,12.0,3.0,4,1,8,1,3,4,2,1,2,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
34,3986.0,0,1157,5,2,1696.0,2,57,2,2,4,11912.0,1,14.0,3.0,3,1,15,3,4,15,10,4,13,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
60,10883.0,0,370,1,4,1697.0,3,92,1,3,4,20467.0,3,20.0,4.0,3,1,19,2,4,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False
33,2028.0,0,267,21,3,1698.0,2,79,4,1,2,13637.0,1,18.0,3.0,4,3,14,6,3,14,11,2,13,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
37,9525.0,0,1278,1,4,1700.0,3,31,1,2,4,7677.0,1,14.0,3.0,3,2,6,2,2,6,3,1,3,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
34,2929.0,0,678,19,3,1701.0,2,35,2,1,4,20338.0,1,12.0,3.0,2,0,10,3,3,10,9,8,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
23,2275.0,1,427,7,3,1702.0,3,99,3,1,4,25103.0,1,21.0,4.0,2,1,3,2,3,3,2,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
44,7879.0,0,921,2,3,1703.0,3,96,4,3,4,14810.0,1,19.0,3.0,2,1,9,2,3,8,7,6,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
35,4930.0,0,146,2,4,1704.0,1,79,2,1,4,13970.0,0,14.0,3.0,3,0,6,2,4,5,4,1,4,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
43,7847.0,0,1179,2,3,1706.0,4,73,3,2,4,6069.0,1,17.0,3.0,1,1,10,3,3,10,9,8,8,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
24,4401.0,0,581,9,3,1707.0,3,62,4,1,3,17616.0,1,16.0,3.0,4,1,5,1,3,5,3,0,4,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
41,9241.0,0,918,6,3,1708.0,4,35,3,3,3,15869.0,1,12.0,3.0,2,0,10,3,3,10,8,8,7,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
29,2974.0,0,1082,9,4,1709.0,4,43,3,1,3,25412.0,9,17.0,3.0,3,1,9,2,3,5,3,1,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
36,4502.0,0,530,2,4,1710.0,3,51,3,2,4,7439.0,3,15.0,3.0,3,0,17,2,2,13,7,6,7,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
45,10748.0,0,1238,1,1,1712.0,3,74,2,3,3,3395.0,3,23.0,4.0,4,1,25,3,2,23,15,14,4,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
24,1555.0,1,240,22,1,1714.0,4,58,1,1,3,11585.0,1,11.0,3.0,3,1,1,2,3,1,0,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
47,12936.0,1,1093,9,3,1716.0,3,82,1,4,3,24164.0,7,11.0,3.0,3,0,25,3,1,23,5,14,10,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
26,2305.0,0,390,17,4,1718.0,4,62,1,1,3,6217.0,1,15.0,3.0,3,3,3,3,4,3,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
45,16704.0,0,1005,28,2,1719.0,4,48,2,4,2,17119.0,1,11.0,3.0,3,0,21,2,3,21,6,8,6,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
32,3433.0,0,585,10,3,1720.0,1,56,3,1,3,17360.0,6,13.0,3.0,1,1,10,3,2,5,2,1,3,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
31,3477.0,0,741,2,4,1721.0,2,69,3,1,3,18103.0,1,14.0,3.0,4,1,6,2,4,5,2,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
41,6430.0,0,552,4,3,1722.0,3,60,1,2,2,20794.0,6,19.0,3.0,2,1,10,4,3,3,2,1,2,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
40,6516.0,0,369,8,2,1724.0,2,92,3,2,1,5041.0,2,16.0,3.0,2,1,18,3,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
24,3907.0,0,506,29,1,1725.0,2,91,3,1,1,3622.0,1,13.0,3.0,2,3,6,2,4,6,2,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
46,5562.0,0,717,13,4,1727.0,3,34,3,2,2,9697.0,6,14.0,3.0,4,0,19,3,3,10,7,0,9,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
35,6883.0,0,1370,27,4,1728.0,4,49,3,2,3,5151.0,2,16.0,3.0,2,1,17,3,3,7,7,0,7,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
30,2862.0,0,793,16,1,1729.0,2,33,3,1,4,3811.0,1,12.0,3.0,2,1,10,2,2,10,0,0,8,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
47,4978.0,0,543,2,4,1731.0,3,87,3,2,2,3536.0,7,11.0,3.0,4,1,4,3,1,1,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
46,10368.0,0,1277,2,3,1732.0,3,74,3,3,4,5596.0,4,12.0,3.0,2,1,13,5,2,10,6,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
36,6134.0,1,1456,13,5,1733.0,2,96,2,2,1,8658.0,5,13.0,3.0,2,3,16,3,3,2,2,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
32,6735.0,1,964,1,2,1734.0,1,34,1,2,2,12147.0,6,15.0,3.0,2,0,10,2,3,0,0,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
23,3295.0,0,160,4,1,1735.0,3,51,3,1,2,12862.0,1,13.0,3.0,3,0,3,3,1,3,2,1,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
31,5238.0,0,163,24,1,1736.0,4,30,3,2,4,6670.0,2,20.0,4.0,4,0,9,3,2,5,4,1,4,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
39,6472.0,0,792,1,3,1737.0,4,77,3,2,4,8989.0,1,15.0,3.0,4,1,9,2,3,9,8,5,8,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
32,9610.0,0,371,19,3,1739.0,4,80,1,3,3,3840.0,3,13.0,3.0,3,1,10,2,1,4,3,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
40,19833.0,0,611,7,4,1740.0,2,88,3,5,2,4349.0,1,14.0,3.0,2,0,21,3,2,21,8,12,8,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
45,9756.0,0,176,4,3,1744.0,3,56,1,3,3,6595.0,4,21.0,4.0,3,2,9,2,4,5,0,0,3,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
30,4968.0,0,1312,2,4,1745.0,4,78,2,1,1,26427.0,0,16.0,3.0,4,0,10,2,3,9,7,0,7,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
24,2145.0,0,897,10,3,1746.0,1,59,3,1,4,2097.0,0,14.0,3.0,4,1,3,2,3,2,2,2,1,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
30,2180.0,1,600,8,3,1747.0,3,66,2,1,4,9732.0,6,11.0,3.0,3,1,6,0,2,4,2,1,2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
31,8346.0,0,1003,5,3,1749.0,1,51,3,2,3,20943.0,1,19.0,3.0,3,1,6,3,3,5,2,0,2,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
27,3445.0,0,1054,8,3,1751.0,3,67,3,1,4,6152.0,1,11.0,3.0,3,0,6,5,2,6,2,1,4,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
29,2760.0,1,428,9,3,1752.0,2,52,1,1,2,14630.0,1,13.0,3.0,3,0,2,3,3,2,2,2,2,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
29,6294.0,0,461,1,3,1753.0,4,70,4,2,3,23060.0,8,12.0,3.0,4,0,10,5,4,3,2,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
30,7140.0,0,979,15,2,1754.0,3,94,2,3,1,3088.0,2,11.0,3.0,1,1,12,2,3,7,7,1,7,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
34,2932.0,0,181,2,4,1755.0,4,97,4,1,4,5586.0,0,14.0,3.0,1,3,6,3,3,5,0,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
33,5147.0,0,1283,2,3,1756.0,4,62,3,2,2,10697.0,8,15.0,3.0,4,0,13,2,2,11,7,1,7,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
49,4507.0,0,1313,11,4,1757.0,4,80,3,2,4,8191.0,3,12.0,3.0,3,0,8,1,4,5,1,0,4,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
33,8564.0,1,211,16,3,1758.0,1,74,3,3,1,10092.0,2,20.0,4.0,3,0,11,2,2,0,0,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
38,2468.0,0,594,2,2,1760.0,3,75,2,1,2,15963.0,4,14.0,3.0,2,1,9,4,2,6,1,0,5,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
31,8161.0,1,1079,16,4,1761.0,1,70,3,3,3,19002.0,2,13.0,3.0,1,3,10,2,3,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
29,2109.0,0,590,4,3,1762.0,4,91,2,1,1,10007.0,1,13.0,3.0,3,1,1,2,3,1,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
30,5294.0,0,305,16,3,1763.0,3,58,4,2,3,9128.0,3,16.0,3.0,3,1,10,3,3,7,0,1,7,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
32,2718.0,0,953,5,4,1764.0,2,65,3,1,2,17674.0,2,14.0,3.0,2,0,12,3,3,7,7,0,7,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
38,5811.0,0,833,18,3,1766.0,2,60,1,2,4,24539.0,3,16.0,3.0,3,1,15,2,3,1,0,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
43,2437.0,1,807,17,3,1767.0,3,38,2,1,3,15587.0,9,16.0,3.0,4,1,6,4,3,1,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
42,2766.0,0,855,12,3,1768.0,2,57,3,1,2,8952.0,8,22.0,4.0,2,3,7,6,2,5,3,0,4,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
55,19038.0,0,478,2,3,1770.0,3,60,2,5,1,19805.0,8,12.0,3.0,2,3,34,2,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
33,3055.0,0,775,4,3,1771.0,4,90,3,2,2,6194.0,5,15.0,3.0,4,2,11,2,2,9,8,1,7,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
41,2289.0,0,548,9,4,1772.0,3,94,3,1,1,20520.0,1,20.0,4.0,2,2,5,2,3,5,3,0,4,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
34,4001.0,0,1375,10,3,1774.0,4,87,3,2,3,12313.0,1,14.0,3.0,3,1,15,3,3,15,14,0,7,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
53,12965.0,0,661,1,4,1775.0,1,60,2,4,3,22308.0,4,20.0,4.0,4,3,27,2,2,3,2,0,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
43,3539.0,0,244,2,3,1778.0,2,97,3,1,4,5033.0,0,13.0,3.0,2,0,10,5,3,9,7,1,8,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
34,6029.0,0,511,3,2,1779.0,4,32,1,2,4,25353.0,5,12.0,3.0,1,0,6,3,3,2,2,2,2,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
21,2679.0,1,337,7,1,1780.0,2,31,3,1,2,4567.0,1,13.0,3.0,2,0,1,3,3,1,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
38,3702.0,0,1153,6,2,1782.0,4,40,2,1,3,16376.0,1,11.0,3.0,2,1,5,3,3,5,4,0,4,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
22,2398.0,1,1294,8,1,1783.0,3,79,3,1,1,15999.0,1,17.0,3.0,3,0,1,6,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
31,5468.0,0,196,29,4,1784.0,1,91,2,2,4,13402.0,1,14.0,3.0,1,2,13,3,3,12,7,5,7,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
51,13116.0,0,942,3,3,1786.0,1,53,3,3,3,22984.0,2,11.0,3.0,4,0,15,2,3,2,2,2,2,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
37,4189.0,0,589,9,2,1787.0,2,46,2,2,2,8800.0,1,14.0,3.0,1,2,5,2,3,5,2,0,3,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
46,19328.0,0,734,2,4,1789.0,3,46,3,5,4,14218.0,7,17.0,3.0,3,1,24,3,3,2,1,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
36,8321.0,0,1383,10,3,1790.0,4,90,3,3,1,25949.0,7,13.0,3.0,4,1,15,1,3,12,8,5,7,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
44,2342.0,1,429,1,2,1792.0,3,99,3,1,2,11092.0,1,12.0,3.0,3,3,6,2,2,5,3,2,3,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
37,4071.0,0,1239,8,2,1794.0,3,89,3,2,2,12832.0,2,13.0,3.0,3,0,19,4,2,10,0,4,7,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
35,5813.0,1,303,27,3,1797.0,3,84,3,2,4,13492.0,1,18.0,3.0,4,0,10,2,3,10,7,7,7,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
33,3143.0,0,867,8,4,1798.0,4,90,4,1,1,6076.0,6,19.0,3.0,2,1,14,1,3,10,8,7,6,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
28,2044.0,0,1181,1,3,1799.0,3,82,3,1,4,5531.0,1,11.0,3.0,3,1,5,6,4,5,3,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
39,13464.0,0,1253,10,1,1800.0,3,65,3,3,3,7914.0,7,21.0,4.0,3,0,9,3,3,4,3,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
46,7991.0,0,849,26,2,1801.0,2,98,2,2,2,25166.0,8,15.0,3.0,3,0,6,3,3,2,2,2,2,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
40,3377.0,0,616,2,2,1802.0,3,99,3,1,1,25605.0,4,17.0,3.0,4,1,7,5,2,4,3,0,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
42,5538.0,0,1128,13,3,1803.0,2,95,4,2,1,5696.0,5,18.0,3.0,3,2,10,2,2,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
35,5762.0,0,1180,2,2,1804.0,2,90,3,2,4,24442.0,2,14.0,3.0,3,1,15,6,3,7,7,1,7,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
38,2592.0,0,1336,2,3,1805.0,1,100,3,1,2,7129.0,5,13.0,3.0,4,3,13,3,3,11,10,3,8,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
